source_set,dataset,folder_name,attack_type,attack_family,mode,mode_inferred,model_norm,poison_rate,train_param_value,test_param_type,test_param_value,target_label,poison_seed,delta,eps,f,upgd_steps,upgd_steps_multiplier,alpha,cover_rate,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
baseline,tiny_imagenet,SIG_0.001_delta=28_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.001,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.9574755619891008,0.5275050170917235,0.096985,0.04609394624466215,,,,
new,tiny_imagenet,SIG_0.001_delta=28_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.001,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.6941477823730747,0.34537283430959775,0.686432,0.8806832454157247,,,,
baseline,tiny_imagenet,SIG_0.001_delta=36_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.001,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.9388568579027355,0.5427189254377546,0.229648,0.1239638281838734,,,,
new,tiny_imagenet,SIG_0.001_delta=36_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.001,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.7085280720338983,0.3536416878322435,0.734673,0.9262748053252952,,,,
baseline,tiny_imagenet,SIG_0.001_delta=44_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.001,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.9638425309452363,0.5236991555515202,0.265327,0.1674202461693042,,,,
new,tiny_imagenet,SIG_0.001_delta=44_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.001,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.7488652614727855,0.395946201437573,0.81407,0.9414719919618186,,,,
baseline,tiny_imagenet,SIG_0.001_delta=56_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.001,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.965164048269581,0.5350220295118149,0.435176,0.34476262245666917,,,,
new,tiny_imagenet,SIG_0.001_delta=56_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.001,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.6536385226049516,0.3835974274969607,0.798995,0.9334338106003517,,,,
baseline,tiny_imagenet,SIG_0.005_delta=4_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.005,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.92240625,0.5395296814875652,0.01206,0.003391107761868877,,,,
new,tiny_imagenet,SIG_0.005_delta=4_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.005,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.8501727862530961,0.42878894226761455,0.39196,0.5577744285355438,,,,
baseline,tiny_imagenet,SIG_0.005_delta=12_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.005,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.9518846450617284,0.5312470913849201,0.277387,0.20346646571213264,,,,
new,tiny_imagenet,SIG_0.005_delta=12_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.005,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.738345744680851,0.3799757968055053,0.768844,0.9444863099723687,,,,
baseline,tiny_imagenet,SIG_0.005_delta=20_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.005,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.9614814738379477,0.5357174503431774,0.617588,0.49447375031399143,,,,
new,tiny_imagenet,SIG_0.005_delta=20_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.005,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.8236565672588833,0.31961426681613714,0.945729,0.9897010801306204,,,,
baseline,tiny_imagenet,SIG_0.005_delta=28_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.005,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.9228779507963595,0.5142416489637716,0.698995,0.5519969856819894,,,,
new,tiny_imagenet,SIG_0.005_delta=28_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.005,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.8085838495646049,0.32213981518955825,0.866332,0.980783722682743,,,,
baseline,tiny_imagenet,SIG_0.005_delta=36_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.005,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.9644965185382296,0.5419201417803629,0.837186,0.7079879427279578,,,,
new,tiny_imagenet,SIG_0.005_delta=36_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.005,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.6237580901015228,0.2781843604207429,0.933668,0.9897010801306204,,,,
baseline,tiny_imagenet,SIG_0.005_delta=44_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.005,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.9655641196823332,0.532943994222828,0.853769,0.6760864104496358,,,,
new,tiny_imagenet,SIG_0.005_delta=44_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.005,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.7167076674277016,0.3339286186953583,0.960804,0.9902034664657121,,,,
baseline,tiny_imagenet,SIG_0.005_delta=56_f=6_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,unknown,True,mobilenet,0.005,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.845730852257275,0.4055225829158069,0.958291,0.9236372770660638,,,,
new,tiny_imagenet,SIG_0.005_delta=56_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,SIG,sig,all-to-one,False,mobilenet,0.005,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.7427444540591567,0.2485835498026152,0.975879,0.9978648580758603,,,,
baseline,tiny_imagenet,SIG_0.001_delta=4_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.001,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.97778125,0.5128753091384204,0.00402,0.0021351419241396634,,,,
new,tiny_imagenet,SIG_0.001_delta=4_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.001,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.9587379807692308,0.5084107964241632,0.001005,0.008163777945239889,,,,
baseline,tiny_imagenet,SIG_0.001_delta=12_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.001,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.9604469246031746,0.5475425837137128,0.062312,0.031650339110776186,,,,
new,tiny_imagenet,SIG_0.001_delta=12_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.001,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.8764611625514404,0.4445609792368157,0.335678,0.6103993971363979,,,,
baseline,tiny_imagenet,SIG_0.001_delta=20_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.001,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.9315046737536656,0.529557158637543,0.279397,0.17131374026626475,,,,
new,tiny_imagenet,SIG_0.001_delta=20_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.001,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.8764356014580802,0.4398501070910291,0.518593,0.8269279075609144,,,,
baseline,tiny_imagenet,SIG_0.001_delta=28_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.001,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.8452424647791926,0.5292483286046313,0.559296,0.46382818387339864,,,,
new,tiny_imagenet,SIG_0.001_delta=28_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.001,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.7841550036102325,0.3671663884961095,0.657286,0.9132127606129113,,,,
baseline,tiny_imagenet,SIG_0.001_delta=36_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.001,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.9250192110101666,0.5000278805072292,0.721608,0.5806330067822155,,,,
new,tiny_imagenet,SIG_0.001_delta=36_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.001,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.8661468593213626,0.32904855999273264,0.777889,0.9512685254961065,,,,
baseline,tiny_imagenet,SIG_0.001_delta=44_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.001,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.8474347790237466,0.5093777630743257,0.821608,0.714016578749058,,,,
new,tiny_imagenet,SIG_0.001_delta=44_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.001,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.8241574488491048,0.287992479603391,0.928643,0.9821652851042452,,,,
baseline,tiny_imagenet,SIG_0.001_delta=56_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.001,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.8922732645875251,0.465643935278374,0.917085,0.8739010298919869,,,,
new,tiny_imagenet,SIG_0.001_delta=56_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.001,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.8285512866475462,0.3662753836631649,0.925628,0.9853051996985682,,,,
baseline,tiny_imagenet,SIG_0.005_delta=4_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.005,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.8029826388888889,0.5241228806277937,0.045729,0.01808590806330068,,,,
new,tiny_imagenet,SIG_0.005_delta=4_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.005,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.8505869124913813,0.4361147841604276,0.38995,0.546470735995981,,,,
baseline,tiny_imagenet,SIG_0.005_delta=12_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.005,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.8713405641466209,0.49811903601470875,0.558291,0.4385832705350414,,,,
new,tiny_imagenet,SIG_0.005_delta=12_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.005,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.8189613151498785,0.30357913248985346,0.80603,0.9301682994222558,,,,
baseline,tiny_imagenet,SIG_0.005_delta=20_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.005,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.9406437283174328,0.4411592966437019,0.831658,0.7240643054508917,,,,
new,tiny_imagenet,SIG_0.005_delta=20_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.005,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.7271524487836107,0.2992916800740377,0.878392,0.9809093192665159,,,,
baseline,tiny_imagenet,SIG_0.005_delta=28_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.005,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.7291422835195531,0.37959704117186777,0.946734,0.899271539814117,,,,
new,tiny_imagenet,SIG_0.005_delta=28_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.005,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.7372794292273591,0.2742344870301022,0.979899,0.9915850288872142,,,,
baseline,tiny_imagenet,SIG_0.005_delta=36_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.005,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.8771595479888491,0.34546325897701124,0.973367,0.9461190655614168,,,,
new,tiny_imagenet,SIG_0.005_delta=36_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.005,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.7070610212933754,0.23634411957795498,0.986935,0.995352926400402,,,,
baseline,tiny_imagenet,SIG_0.005_delta=44_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.005,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.9078359720775839,0.44202731744530976,0.984422,0.964832956543582,,,,
new,tiny_imagenet,SIG_0.005_delta=44_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.005,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.7209818610621141,0.3466545240173926,0.99799,0.9968600854056769,,,,
baseline,tiny_imagenet,SIG_0.005_delta=56_f=6_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,unknown,True,resnet18,0.005,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.8644111331865185,0.4225253959822919,0.991457,0.9837980406932931,,,,
new,tiny_imagenet,SIG_0.005_delta=56_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_tiny_imagenet,SIG,sig,all-to-one,False,resnet18,0.005,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.7296437578566939,0.2074516597865601,0.998995,0.9991208239135896,,,,
baseline,tiny_imagenet,SIG_0.001_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.001,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.96496875,0.48799810387659004,0.00201,0.0011303692539562924,,,,
new,tiny_imagenet,SIG_0.001_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.001,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.95265625,0.5171715959223186,0.00201,0.002260738507912585,,,,
baseline,tiny_imagenet,SIG_0.001_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.001,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.960125,0.5199086218468404,0.01407,0.007033408691283597,,,,
new,tiny_imagenet,SIG_0.001_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.001,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.8907972850362925,0.455108979553546,0.170854,0.44988696307460435,,,,
baseline,tiny_imagenet,SIG_0.001_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.001,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.7654053217821782,0.5363979415207144,0.105528,0.050741019844260236,,,,
new,tiny_imagenet,SIG_0.001_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.001,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.8545782390510949,0.42083976093844966,0.487437,0.825923134890731,,,,
baseline,tiny_imagenet,SIG_0.001_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.001,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.9566511734354195,0.5281501593323628,0.315578,0.18864606882692792,,,,
new,tiny_imagenet,SIG_0.001_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.001,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.8289094387755102,0.48366213113812573,0.681407,0.9231348907309721,,,,
baseline,tiny_imagenet,SIG_0.001_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.001,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.8063646204363313,0.5588391873719742,0.427638,0.2820899271539814,,,,
new,tiny_imagenet,SIG_0.001_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.001,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.8299738202545068,0.4159676252173533,0.775879,0.9475006279829189,,,,
baseline,tiny_imagenet,SIG_0.001_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.001,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.8595753321256039,0.5598146882153264,0.373367,0.3119819140919367,,,,
new,tiny_imagenet,SIG_0.001_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.001,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.8099417217798895,0.33624015389216366,0.888442,0.9780205978397387,,,,
baseline,tiny_imagenet,SIG_0.001_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.001,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.9057688650617034,0.5623388295625789,0.690955,0.6208239135895504,,,,
new,tiny_imagenet,SIG_0.001_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.001,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.88593462176298,0.5059290379300136,0.943719,0.9845516201959307,,,,
baseline,tiny_imagenet,SIG_0.005_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.005,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.9684375,0.5194307340321747,0.007035,0.002009545340366742,,,,
new,tiny_imagenet,SIG_0.005_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.005,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.9528645833333333,0.5029498591243985,0.011055,0.009419743782969104,,,,
baseline,tiny_imagenet,SIG_0.005_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.005,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.7218621214001986,0.5254900722063618,0.348744,0.25307711630243657,,,,
new,tiny_imagenet,SIG_0.005_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.005,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.809536029113753,0.33102924581536763,0.724623,0.9296659130871641,,,,
baseline,tiny_imagenet,SIG_0.005_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.005,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.7828060652059134,0.5555876508068355,0.576884,0.4757598593318262,,,,
new,tiny_imagenet,SIG_0.005_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.005,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.7979385775862069,0.48074319524564535,0.837186,0.9761366490831449,,,,
baseline,tiny_imagenet,SIG_0.005_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.005,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.9212882653061225,0.5585701170886845,0.766834,0.664531524742527,,,,
new,tiny_imagenet,SIG_0.005_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.005,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.7103143886490604,0.397724844627967,0.909548,0.9891986937955287,,,,
baseline,tiny_imagenet,SIG_0.005_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.005,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.8946276232681336,0.5021631878049125,0.882915,0.7705350414468727,,,,
new,tiny_imagenet,SIG_0.005_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.005,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.7741127627651467,0.43294434156735084,0.945729,0.98882190404421,,,,
baseline,tiny_imagenet,SIG_0.005_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.005,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.8407370420017872,0.49063504924484413,0.91407,0.843381060035167,,,,
new,tiny_imagenet,SIG_0.005_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.005,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.7185590610802626,0.3379690935298144,0.98593,0.995227329816629,,,,
baseline,tiny_imagenet,SIG_0.005_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,unknown,True,vgg,0.005,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.84495796460177,0.3939648067041469,0.971859,0.9083144938457673,,,,
new,tiny_imagenet,SIG_0.005_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,SIG,sig,all-to-one,False,vgg,0.005,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.7256188318227593,0.41721401335138,0.998995,0.9977392614920875,,,,
baseline,tiny_imagenet,upgd_0.001_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.9337048611111112,0.5124837900839254,0.015075,0.00452147701582517,,,,
new,tiny_imagenet,upgd_0.001_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.9174953022875817,0.521891884105562,0.024121,0.03843255463451394,,,,
baseline,tiny_imagenet,upgd_0.001_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.9424676724137931,0.5120165498209113,0.048744,0.0182115046470736,,,,
new,tiny_imagenet,upgd_0.001_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.8584543732020359,0.41724046664695,0.460302,0.5675709620698317,,,,
baseline,tiny_imagenet,upgd_0.001_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.9222487244897959,0.5331231412879724,0.121106,0.04923386083898518,,,,
new,tiny_imagenet,upgd_0.001_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.8470394392033542,0.38791321095664055,0.582915,0.5990957045968349,,,,
baseline,tiny_imagenet,upgd_0.001_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.9174166666666667,0.5315174352701684,0.192965,0.09645817633760362,,,,
new,tiny_imagenet,upgd_0.001_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.844282452124979,0.4085030634162511,0.738693,0.747676463200201,,,,
baseline,tiny_imagenet,upgd_0.001_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.9177844425343812,0.5302398038559395,0.252764,0.12785732228083396,,,,
new,tiny_imagenet,upgd_0.001_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.6163534300988243,0.4408284474753542,0.753769,0.7371263501632755,,,,
baseline,tiny_imagenet,upgd_0.001_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.931936553030303,0.5483738722609226,0.38794,0.20723436322532027,,,,
new,tiny_imagenet,upgd_0.001_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.7396352292983309,0.3127734460751841,0.850251,0.7750565184626979,,,,
