dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
cifar10,mobilenet,98,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,3.475601279023799e-05,0.028514747360909753,1.0,1.0,,3.892960786819458,true,0.19340252427564744,0.1706185311971518
cifar10,mobilenet,99,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.0,0.022657425721087754,1.0,1.0,,7.46948766708374,true,0.13276768203452396,0.11464174145765375
cifar10,mobilenet,100,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.13951450425620981,0.07387161422874688,0.923594,0.9962463506186571,,4.349346160888672,true,0.22254860591294576,0.2750629179349161
cifar10,mobilenet,101,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.112241134751773,0.06269696772174926,0.991094,0.9997219518976783,,3.7675039768218994,true,0.22271086967307088,0.2623462032970899
cifar10,mobilenet,102,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.14645174562074237,0.07110555721974099,0.99875,1.0,,5.995179653167725,true,0.1945893542703983,0.25486630499119944
cifar10,mobilenet,103,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.03532464722647011,0.03998441215220527,0.995781,1.0,,8.540875434875488,true,0.1298691404491406,0.12614132850855247
cifar10,mobilenet,104,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.02706230449742808,0.04049347151713323,1.0,1.0,,5.334042549133301,true,0.1804421075908137,0.16969717397504958
cifar10,mobilenet,105,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.056675626477130536,0.03855717932620639,1.0,1.0,,8.234068870544434,true,0.13352684722128347,0.1480216049420228
cifar10,mobilenet,106,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.007194494647574046,0.025517421655470884,1.0,1.0,,13.890837669372559,true,0.034604032106009645,0.01994569049969217
cifar10,mobilenet,107,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.00017027405116087913,0.027465277244977493,1.0,1.0,,6.520869255065918,true,0.1514535657547324,0.12961756319967913
cifar10,mobilenet,108,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.0,0.029965349043647782,1.0,1.0,,6.297638893127441,true,0.1569457015629853,0.13297342232806705
cifar10,mobilenet,109,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.6955501132125732,0.3770881689870732,0.583281,0.5218962880578341,0.5,3.4284095764160156,true,0.4795284147505574,0.7342979701309574
cifar10,mobilenet,110,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.6596968054879039,0.3011574542901988,0.830937,0.8562491310996803,0.5,3.5128626823425293,true,0.417462710590339,0.704294191548503
cifar10,mobilenet,111,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.43135898742026924,0.1469124986800232,0.932969,0.9808146809398026,0.5,1.4635131359100342,false,0.11752999894401857,0.3450871899362154
cifar10,mobilenet,112,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.5409293381831086,0.1964022962084908,0.989375,0.9794244404281941,0.5,1.735133409500122,false,0.15712183696679266,0.43274347054648693
cifar10,mobilenet,113,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.46380430801850425,0.2041506574638119,0.663125,0.9015709717781176,0.5,3.5304229259490967,true,0.3395825714877237,0.5473054919314776
cifar10,mobilenet,114,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.6140255707209892,0.2658670762654535,0.710469,0.9332684554427916,0.5,2.603288412094116,true,0.40345922815201485,0.6819860237164435
cifar10,mobilenet,115,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.6401713102409639,0.2828312659592207,0.781094,0.8077297372445433,0.5,6.773818016052246,true,0.35178938201571885,0.6376614174411134
cifar10,mobilenet,116,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.4217163433488915,0.1862856455443226,0.733281,0.9531488947587933,0.5,3.957751512527466,true,0.31860569659231963,0.5069502548359748
cifar10,mobilenet,117,1,belt,belt,0.02,0.2,0.2,test_mask_rate,0.2,0.4777534925394967,0.2005571445160962,0.834375,0.9503684137355762,0.5,1.8480395078659058,false,0.16044571561287696,0.3822027940315974
cifar10,mobilenet,118,1,belt,belt,0.02,0.2,0.25,test_mask_rate,0.2,0.34636497641509434,0.15933408612959044,0.816094,0.9578757124982622,0.5,2.2735483646392822,true,0.3233910863692,0.4730157985976031
cifar10,mobilenet,119,1,belt,belt,0.02,0.2,0.3,test_mask_rate,0.2,0.43581392247510675,0.18047912144500056,0.939844,0.9773390796607813,0.5,10.714946746826172,true,0.20825507456192566,0.4125229153860106
cifar10,mobilenet,120,1,belt,belt,0.02,0.2,0.35,test_mask_rate,0.2,0.48856575196008545,0.2150248362185705,0.755625,0.9752537188933685,0.5,2.4079601764678955,false,0.1720198689748564,0.3908526015680684
cifar10,mobilenet,121,1,belt,belt,0.1,0.2,0.1,test_mask_rate,0.2,0.32967934744330185,0.14851388289007583,0.775469,0.9869317391908801,0.5,1.8457822799682617,false,0.11881110631206067,0.2637434779546415
cifar10,mobilenet,122,1,belt,belt,0.1,0.2,0.15,test_mask_rate,0.2,0.7299763513513513,0.24170012187861567,0.585313,0.9876268594466843,0.5,1.610292673110962,false,0.19336009750289254,0.583981081081081
cifar10,mobilenet,123,1,belt,belt,0.1,0.2,0.2,test_mask_rate,0.2,0.37464640748031486,0.15253789999541223,0.863594,0.9887390518559711,0.5,1.6275779008865356,false,0.1220303199963298,0.2997171259842519
cifar10,mobilenet,124,1,belt,belt,0.1,0.2,0.25,test_mask_rate,0.2,0.406389911389745,0.1654273245935357,0.718125,0.9923536771861532,0.5,3.457092523574829,true,0.3097510408665999,0.5025211103035674
cifar10,mobilenet,125,1,belt,belt,0.1,0.2,0.3,test_mask_rate,0.2,0.747989443979933,0.29316854135160675,0.750625,0.9976365911302655,0.5,3.7666079998016357,true,0.40710214468992956,0.7709588667925906
