dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
tiny_imagenet,resnet18,85,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.2848969586223985,0.1569122089614141,0.917085,0.760361718161266,,,,0.1255297671691313,0.2279175668979188
tiny_imagenet,resnet18,86,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.31518857339598183,0.13972427824562295,0.917588,0.7751821150464707,,,,0.11177942259649837,0.2521508587167855
tiny_imagenet,resnet18,87,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.2260699288189214,0.10573293035312614,0.953266,0.8337101230846521,,,,0.08458634428250092,0.18085594305513714
tiny_imagenet,resnet18,88,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.20053900179318584,0.08620417684787329,0.950754,0.8404923386083899,,,,0.06896334147829863,0.1604312014345487
tiny_imagenet,resnet18,89,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.14942689618951022,0.06463792577424843,0.960302,0.8668676212007034,,,,0.05171034061939875,0.11954151695160818
tiny_imagenet,resnet18,90,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,0.0952092490842491,0.06555868912690177,0.951256,0.8571966842501884,,,,0.05244695130152142,0.0761673992673993
tiny_imagenet,resnet18,91,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.09373604131769953,0.05061315413708056,0.969347,0.8997739261492087,,,,0.040490523309664454,0.07498883305415963
tiny_imagenet,resnet18,92,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.35839754697748627,0.18506179179055138,0.909548,0.7084903290630495,,5.448858737945557,true,0.14804943343244112,0.28671803758198905
tiny_imagenet,resnet18,93,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.23717339394969406,0.10508804154845286,0.98593,0.9237628736498368,,,,0.08407043323876229,0.18973871515975527
tiny_imagenet,resnet18,94,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.1792563847620301,0.07665895437894643,0.990452,0.95528761617684,,,,0.061327163503157145,0.1434051078096241
tiny_imagenet,resnet18,95,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.20958987119437944,0.08445452187369451,0.996482,0.9653353428786737,,,,0.0675636174989556,0.16767189695550355
tiny_imagenet,resnet18,96,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.18312094441247928,0.05971805766051841,0.99598,0.982290881688018,,,,0.04777444612841473,0.14649675552998342
tiny_imagenet,resnet18,97,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.15404734186268276,0.03521268398880373,0.99799,0.9878171313740266,,,,0.028170147191042983,0.12323787349014621
tiny_imagenet,resnet18,98,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.11513194267920701,0.02198684171585852,0.997487,0.9881939211253454,,,,0.017589473372686817,0.09210555414336562
tiny_imagenet,resnet18,99,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.013922253872032497,0.0100961259340272,0.999497,0.9893242903793017,,,,0.00807690074722176,0.011137803097626
tiny_imagenet,resnet18,100,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.15400539134847135,0.02945348860898256,0.99799,0.9900778698819392,,,,0.023562790887186047,0.12320431307877709
tiny_imagenet,resnet18,101,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.5869420491177468,0.19719652117295128,0.877889,0.7402662647575986,0.5,,,0.15775721693836103,0.46955363929419747
tiny_imagenet,resnet18,102,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.3800382371436557,0.1694338999060434,0.948241,0.8987691534790254,0.5,,,0.13554711992483473,0.3040305897149246
tiny_imagenet,resnet18,103,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.17632678258820356,0.06667002525581966,0.978392,0.9326802310977141,0.5,,,0.053336020204655735,0.14106142607056285
tiny_imagenet,resnet18,104,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.5016581377972784,0.1424281755396175,0.998995,0.9875659382064808,0.5,,,0.11394254043169401,0.40132651023782273
tiny_imagenet,resnet18,105,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.28967182384789725,0.11632600528409831,1.0,0.9974880683245416,0.5,,,0.09306080422727865,0.2317374590783178
tiny_imagenet,resnet18,106,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.5931507255729036,0.15601325554544432,1.0,0.9974880683245416,0.5,,,0.12481060443635546,0.4745205804583229
tiny_imagenet,resnet18,107,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.29955683427762037,0.11719640691904143,0.996985,0.9753830695805074,0.5,,,0.09375712553523315,0.2396454674220963
tiny_imagenet,resnet18,108,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.2756045072191833,0.10704882999950893,0.999497,0.9873147450389349,0.5,,,0.08563906399960715,0.22048360577534665
tiny_imagenet,resnet18,109,1,belt,belt,0.02,0.2,0.2,test_mask_rate,0.2,0.2987244878603945,0.11970483581731439,0.999497,0.9932177844762623,0.5,,,0.09576386865385152,0.2389795902883156
tiny_imagenet,resnet18,110,1,belt,belt,0.02,0.2,0.25,test_mask_rate,0.2,0.3223128077262972,0.13617729071044637,0.999497,0.9948505400653103,0.5,,,0.1089418325683571,0.2578502461810378
tiny_imagenet,resnet18,111,1,belt,belt,0.02,0.2,0.3,test_mask_rate,0.2,0.6947558578987151,0.21052193194214608,0.999497,0.9969856819894499,0.5,,,0.16841754555371688,0.5558046863189721
tiny_imagenet,resnet18,112,1,belt,belt,0.02,0.2,0.35,test_mask_rate,0.2,0.46935303108889737,0.20429709889943592,1.0,0.9988696307460437,0.5,,,0.16343767911954876,0.37548242487111794
tiny_imagenet,resnet18,113,1,belt,belt,0.1,0.2,0.1,test_mask_rate,0.2,0.18405217552787967,0.06132720885585197,0.999497,0.9933433810600352,0.5,,,0.04906176708468157,0.14724174042230373
tiny_imagenet,resnet18,114,1,belt,belt,0.1,0.2,0.15,test_mask_rate,0.2,0.2504897879675104,0.08219507252008074,1.0,0.9973624717407686,0.5,,,0.06575605801606459,0.20039183037400835
tiny_imagenet,resnet18,115,1,belt,belt,0.1,0.2,0.2,test_mask_rate,0.2,0.17596845871646305,0.053977406226018876,1.0,0.9971112785732228,0.5,,,0.043181924980815106,0.14077476697317046
tiny_imagenet,resnet18,116,1,belt,belt,0.1,0.2,0.25,test_mask_rate,0.2,0.23165711881997741,0.0738034401067863,1.0,0.998367244410952,0.5,,,0.05904275208542904,0.18532569505598195
tiny_imagenet,resnet18,117,1,belt,belt,0.1,0.2,0.3,test_mask_rate,0.2,0.15686432677808493,0.05091202755615831,1.0,0.9994976136649083,0.5,,,0.04072962204492665,0.12549146142246795
tiny_imagenet,resnet18,118,1,belt,belt,0.1,0.2,0.35,test_mask_rate,0.2,0.24847073699421962,0.0885104720312394,1.0,0.9994976136649083,0.5,,,0.07080837762499152,0.1987765895953757
tiny_imagenet,resnet18,119,1,blend,blend,0.005,0.01,0.01,test_alpha,0.01,0.960664402173913,0.5117603175420655,0.022111,0.005777442853554383,,,,0.40940825403365244,0.7685315217391304
tiny_imagenet,resnet18,120,1,blend,blend,0.005,0.05,0.05,test_alpha,0.05,0.9652284702405218,0.4919309121884824,0.426131,0.30808841999497616,,,,0.3935447297507859,0.7721827761924175
