dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
mnistm,resnet18,73,1,adaptive_patch,adaptive_patch,0.01,0.1,0.1,test_alpha,0.1,0.5449620511425463,0.33112245274391616,0.917923,0.6414014517029593,0.02
mnistm,resnet18,74,1,adaptive_patch,adaptive_patch,0.01,0.2,0.2,test_alpha,0.2,0.6203828633405639,0.438787092989137,0.644333,0.3860971524288107,0.02
mnistm,resnet18,75,1,adaptive_patch,adaptive_patch,0.01,0.3,0.3,test_alpha,0.3,0.4373459992343032,0.4479439897581776,0.763261,0.455750977107761,0.02
mnistm,resnet18,76,1,adaptive_patch,adaptive_patch,0.01,0.4,0.4,test_alpha,0.4,0.6472815054495913,0.4723146179384775,0.46971,0.3073701842546064,0.02
mnistm,resnet18,77,1,adaptive_patch,adaptive_patch,0.05,0.0,0.0,test_alpha,0.0,0.4329520348837209,0.44809347482492257,0.632607,0.480178671133445,0.1
mnistm,resnet18,78,1,adaptive_patch,adaptive_patch,0.05,0.1,0.1,test_alpha,0.1,0.5913535489310258,0.4232842021748633,0.625209,0.5484366275823562,0.1
mnistm,resnet18,79,1,adaptive_patch,adaptive_patch,0.05,0.2,0.2,test_alpha,0.2,0.6044155561993048,0.4316618721889015,0.471943,0.4818537130094919,0.1
mnistm,resnet18,80,1,adaptive_patch,adaptive_patch,0.05,0.3,0.3,test_alpha,0.3,0.6216932811936531,0.45577944977915585,0.548437,0.3870742601898381,0.1
mnistm,resnet18,81,1,adaptive_patch,adaptive_patch,0.05,0.4,0.4,test_alpha,0.4,0.45702771406727827,0.44533789670496515,0.603155,0.4565884980457845,0.1
mnistm,resnet18,82,1,basic,basic,0.005,0.2,0.2,test_alpha,0.2,0.6207236842105264,0.42486949087251835,0.022194,0.01060859854829704,
mnistm,resnet18,83,1,basic,basic,0.005,0.3,0.3,test_alpha,0.3,0.46557176806083644,0.2616923231407542,0.99316,0.6608040201005025,
mnistm,resnet18,84,1,basic,basic,0.005,0.4,0.4,test_alpha,0.4,0.30213302330335245,0.19566324716864714,0.999721,0.8535734226689,
mnistm,resnet18,85,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.32305870793174274,0.22122575786933618,0.999721,0.8834450027917364,
mnistm,resnet18,86,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.30723974164133727,0.21716901253589938,0.99986,0.9184812953657174,
mnistm,resnet18,87,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.3354594960136674,0.21875792687721252,1.0,0.919179229480737,
mnistm,resnet18,88,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.33266858515660125,0.1932674631898177,1.0,0.931462869905081,
mnistm,resnet18,89,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.35564827886468064,0.22386416762132855,1.0,0.9417922948073701,
mnistm,resnet18,90,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.35633180283466903,0.23245239815648722,1.0,0.940536013400335,
mnistm,resnet18,91,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.36894851568334586,0.2131532627346061,0.994137,0.7476270240089335,
mnistm,resnet18,92,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.2801572781215729,0.1679281198069058,0.998883,0.8909826912339475,
mnistm,resnet18,93,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.2833752372817009,0.16979527583735998,0.999721,0.919179229480737,
mnistm,resnet18,94,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.27257488033873345,0.16293984084425572,1.0,0.9477945281965382,
mnistm,resnet18,95,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.271820262155829,0.18477982784883773,0.99986,0.9530988274706867,
mnistm,resnet18,96,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.29261262538159616,0.19240385476776267,1.0,0.9602177554438861,
mnistm,resnet18,97,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.2718384532361051,0.19141155647307118,1.0,0.961892797319933,
mnistm,resnet18,98,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,0.2721280632838403,0.17154319503293824,1.0,0.9683137911781128,
mnistm,resnet18,99,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.2877370913149936,0.18304405004257196,1.0,0.9691513121161363,
mnistm,resnet18,100,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.2265526082100483,0.141474739987401,0.999721,0.9529592406476829,
mnistm,resnet18,101,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.22015745399654973,0.13743745576061428,1.0,0.9709659408151871,
mnistm,resnet18,102,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.21695418684997858,0.13821665099771652,1.0,0.9797599106644332,
mnistm,resnet18,103,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.22682610356838218,0.14113376899984087,1.0,0.9818537130094919,
mnistm,resnet18,104,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.21187974823321565,0.14014320645813905,1.0,0.9875767727526521,
mnistm,resnet18,105,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.21962613122171948,0.15057815373199568,1.0,0.9871580122836404,
mnistm,resnet18,106,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.2316512796108291,0.13780816662484718,1.0,0.9899497487437185,
mnistm,resnet18,107,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.23445017272983637,0.1627742831541873,1.0,0.9899497487437185,
mnistm,resnet18,108,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.23352726840771498,0.14211928526980833,1.0,0.9914852037967616,
mnistm,resnet18,109,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.9344203629032258,0.5462494868446686,0.005304,0.06923506420993858,0.5
mnistm,resnet18,110,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.9579597419928826,0.5934546856896692,0.01019,0.27456728084868787,0.5
mnistm,resnet18,111,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.8628187909165302,0.4503958226672642,0.207566,0.6823003908431045,0.5
mnistm,resnet18,112,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.7431833532321337,0.41220611693141995,0.60804,0.8183975432719152,0.5
mnistm,resnet18,113,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.8703479294773251,0.4330228484725337,0.810162,0.9080122836404243,0.5
mnistm,resnet18,114,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.7316419328193833,0.5744938650241982,0.657873,0.8555276381909548,0.5
mnistm,resnet18,115,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.9115501356427379,0.4687872436892462,0.92225,0.6689000558347292,0.5
mnistm,resnet18,116,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.7632106756426944,0.388439750810497,0.992183,0.8579006141820212,0.5
mnistm,resnet18,117,1,belt,belt,0.02,0.2,0.2,test_mask_rate,0.2,0.8191300914822838,0.4303344173831565,0.999442,0.9021496370742602,0.5
mnistm,resnet18,118,1,belt,belt,0.02,0.2,0.25,test_mask_rate,0.2,0.7003266305937409,0.5757337439869024,1.0,0.9544946957007259,0.5
mnistm,resnet18,119,1,belt,belt,0.02,0.2,0.3,test_mask_rate,0.2,0.7030553362313697,0.409453607701479,1.0,0.9833891680625348,0.5
mnistm,resnet18,120,1,belt,belt,0.02,0.2,0.35,test_mask_rate,0.2,0.8016703565830721,0.386031616761112,1.0,0.9796203238414294,0.5
mnistm,resnet18,121,1,belt,belt,0.1,0.2,0.1,test_mask_rate,0.2,0.627133581235698,0.3210051995789158,0.99986,0.9759910664433278,0.5
mnistm,resnet18,122,1,belt,belt,0.1,0.2,0.15,test_mask_rate,0.2,0.6231729509928179,0.3636139308495041,1.0,0.9912060301507538,0.5
mnistm,resnet18,123,1,belt,belt,0.1,0.2,0.2,test_mask_rate,0.2,0.644731493825428,0.42548711595661204,1.0,0.9946957007258515,0.5
mnistm,resnet18,124,1,belt,belt,0.1,0.2,0.25,test_mask_rate,0.2,0.6230506590940962,0.35903611326616813,1.0,0.9953936348408711,0.5
mnistm,resnet18,125,1,belt,belt,0.1,0.2,0.3,test_mask_rate,0.2,0.6665559910414334,0.38574593942964275,1.0,0.9972082635399219,0.5
mnistm,resnet18,126,1,belt,belt,0.1,0.2,0.35,test_mask_rate,0.2,0.6796741695804196,0.4229679810575352,1.0,0.9980457844779452,0.5
mnistm,resnet18,127,1,blend,blend,0.005,0.01,0.01,test_alpha,0.01,0.89771875,0.5960011877118502,0.000558,0.000977107761027359,
mnistm,resnet18,128,1,blend,blend,0.005,0.05,0.05,test_alpha,0.05,0.7414918592436974,0.4582521768749308,0.693188,0.2823841429369068,
