dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
tiny_imagenet,vgg,87,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.18759986633182113,0.0695435534253871,0.99397,0.9689776438080884,
tiny_imagenet,vgg,88,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.16742229644567685,0.04801177323483663,0.999497,0.9966088922381311,
tiny_imagenet,vgg,89,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.14761946122860015,0.0330818957084863,1.0,0.9977392614920875,
tiny_imagenet,vgg,90,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,0.09238757535795028,0.01857417531905381,1.0,1.0,
tiny_imagenet,vgg,91,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.19256265309006404,0.04241445478448991,1.0,0.9998744034162271,
tiny_imagenet,vgg,92,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.3225179158448389,0.16129187089049934,0.921106,0.7640040190906807,
tiny_imagenet,vgg,93,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.24328243563685636,0.10732433712319422,0.991457,0.9269027882441597,
tiny_imagenet,vgg,94,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.16974818707764883,0.06586845066532421,0.998995,0.9850540065310224,
tiny_imagenet,vgg,95,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.19113688974391319,0.07006123354521998,1.0,0.9956041195679477,
tiny_imagenet,vgg,96,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.18275309865357992,0.0602636546938049,1.0,0.9981160512434062,
tiny_imagenet,vgg,97,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.1524176379115354,0.04348304851983109,1.0,0.9994976136649083,
tiny_imagenet,vgg,98,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.12229431204471242,0.02603571970141383,1.0,1.0,
tiny_imagenet,vgg,99,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.13171536674202455,0.02533665051325562,1.0,1.0,
tiny_imagenet,vgg,100,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.20240625,0.05199199664705656,1.0,1.0,
tiny_imagenet,vgg,101,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.9117247023809524,0.4952754926899863,0.007538,0.005149459934689776,0.5
tiny_imagenet,vgg,102,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.92929286159601,0.5136473346523183,0.149749,0.10085405676965586,0.5
tiny_imagenet,vgg,103,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.6478254302774851,0.3359898898769609,0.871859,0.7151469480030144,0.5
tiny_imagenet,vgg,104,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.6355376194267516,0.3125147158094962,0.922111,0.8084652097462949,0.5
tiny_imagenet,vgg,105,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.6311131981145551,0.3104373163845382,0.956784,0.8793016829942225,0.5
tiny_imagenet,vgg,106,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.6510170828759605,0.31414424872609703,0.971357,0.915347902537051,0.5
tiny_imagenet,vgg,107,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.921202620967742,0.5129175477786171,0.059296,0.038934940969605626,0.5
tiny_imagenet,vgg,108,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.6924409359249579,0.36760070477508666,0.837688,0.6728208992715398,0.5
tiny_imagenet,vgg,109,1,belt,belt,0.02,0.2,0.2,test_mask_rate,0.2,0.6207261908950182,0.3177244101215896,0.964824,0.8926149208741522,0.5
tiny_imagenet,vgg,110,1,belt,belt,0.02,0.2,0.25,test_mask_rate,0.2,0.6108302561488885,0.29121530687154906,0.988945,0.9549108264255213,0.5
