dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
tiny_imagenet,resnet18,106,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.5931507255729036,0.15601325554544432,1.0,0.9974880683245416,0.5
tiny_imagenet,resnet18,107,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.29955683427762037,0.11719640691904143,0.998492,0.9753830695805074,0.5
tiny_imagenet,resnet18,108,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.2756045072191833,0.10704882999950893,0.999095,0.9873147450389349,0.5
tiny_imagenet,resnet18,109,1,belt,belt,0.02,0.2,0.2,test_mask_rate,0.2,0.2987244878603945,0.11970483581731439,0.999497,0.9932177844762623,0.5
tiny_imagenet,resnet18,110,1,belt,belt,0.02,0.2,0.25,test_mask_rate,0.2,0.3223128077262972,0.13617729071044637,0.999698,0.9948505400653103,0.5
tiny_imagenet,resnet18,111,1,belt,belt,0.02,0.2,0.3,test_mask_rate,0.2,0.6947558578987151,0.21052193194214608,1.0,0.9969856819894499,0.5
tiny_imagenet,resnet18,112,1,belt,belt,0.02,0.2,0.35,test_mask_rate,0.2,0.46935303108889737,0.20429709889943592,1.0,0.9988696307460437,0.5
tiny_imagenet,resnet18,113,1,belt,belt,0.1,0.2,0.1,test_mask_rate,0.2,0.18405217552787967,0.06132720885585197,0.998894,0.9933433810600352,0.5
tiny_imagenet,resnet18,114,1,belt,belt,0.1,0.2,0.15,test_mask_rate,0.2,0.2504897879675104,0.08219507252008074,0.999799,0.9973624717407686,0.5
tiny_imagenet,resnet18,115,1,belt,belt,0.1,0.2,0.2,test_mask_rate,0.2,0.17596845871646305,0.053977406226018876,1.0,0.9971112785732228,0.5
tiny_imagenet,resnet18,116,1,belt,belt,0.1,0.2,0.25,test_mask_rate,0.2,0.23165711881997741,0.0738034401067863,0.999899,0.998367244410952,0.5
tiny_imagenet,resnet18,117,1,belt,belt,0.1,0.2,0.3,test_mask_rate,0.2,0.15686432677808493,0.05091202755615831,1.0,0.9994976136649083,0.5
