dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
mnistm,mobilenet,150,1,upgd,upgd,0.005,8.0,,test_eps,8.0,0.9117247732426303,0.5682893884038005,0.25321,0.24651032942490228,
mnistm,mobilenet,151,1,upgd,upgd,0.005,10.0,,test_eps,10.0,0.885522758462946,0.5754861751634004,0.864182,0.30513679508654384,
mnistm,mobilenet,152,1,upgd,upgd,0.005,12.0,,test_eps,12.0,0.9196304747883696,0.5123522724149774,0.83794,0.3792573981016192,
mnistm,mobilenet,153,1,upgd,upgd,0.005,16.0,,test_eps,16.0,0.8597154284164858,0.5352702808748037,0.996371,0.6434952540480179,
mnistm,mobilenet,154,1,upgd,upgd,0.005,20.0,,test_eps,20.0,0.8707747835670279,0.6095914536802012,0.99986,0.657035175879397,
mnistm,mobilenet,155,1,upgd,upgd,0.005,24.0,,test_eps,24.0,0.8631548030407741,0.4340505495069862,1.0,0.807928531546622,
mnistm,mobilenet,156,1,upgd,upgd,0.01,4.0,,test_eps,4.0,0.9239270833333333,0.5699616364061805,0.01019,0.052345058626465664,
mnistm,mobilenet,157,1,upgd,upgd,0.01,6.0,,test_eps,6.0,0.8952821088794926,0.5677764777378476,0.099805,0.13204913456169737,
mnistm,mobilenet,158,1,upgd,upgd,0.01,8.0,,test_eps,8.0,0.916416443338438,0.5947938910063721,0.235623,0.1823003908431044,
mnistm,mobilenet,159,1,upgd,upgd,0.01,10.0,,test_eps,10.0,0.8822086755646817,0.5515284599192508,0.779453,0.27177554438860974,
mnistm,mobilenet,160,1,upgd,upgd,0.01,12.0,,test_eps,12.0,0.9272794802533532,0.5763746243736806,0.701843,0.37465103294249025,
mnistm,mobilenet,161,1,upgd,upgd,0.01,16.0,,test_eps,16.0,0.7932920081967213,0.5367736686915757,0.981016,0.5449469570072585,
mnistm,mobilenet,162,1,upgd,upgd,0.01,20.0,,test_eps,20.0,0.8561546049249436,0.5083232249192591,1.0,0.6788107202680067,
mnistm,mobilenet,163,1,upgd,upgd,0.01,24.0,,test_eps,24.0,0.8631690533547466,0.5307828785697489,1.0,0.7822445561139029,
mnistm,mobilenet,164,1,upgd,upgd,0.05,4.0,,test_eps,4.0,0.9393031655844156,0.5753275552946608,0.042714,0.10748185371300949,
mnistm,mobilenet,165,1,upgd,upgd,0.05,6.0,,test_eps,6.0,0.8989313872255489,0.5790659409504404,0.274567,0.14000558347292016,
mnistm,mobilenet,166,1,upgd,upgd,0.05,8.0,,test_eps,8.0,0.9366450167973124,0.5666887107708704,0.479481,0.24930206588498047,
mnistm,mobilenet,167,1,upgd,upgd,0.05,10.0,,test_eps,10.0,0.8846576141324118,0.5563660179564727,0.961195,0.38372417643774426,
mnistm,mobilenet,168,1,upgd,upgd,0.05,12.0,,test_eps,12.0,0.9211997404391993,0.6030382268394843,0.934673,0.46719709659408154,
mnistm,mobilenet,169,1,upgd,upgd,0.05,16.0,,test_eps,16.0,0.8680927359094791,0.43639995602717263,1.0,0.653824678950307,
mnistm,mobilenet,170,1,upgd,upgd,0.05,20.0,,test_eps,20.0,0.8355316076196834,0.41826881209524625,0.994835,0.7318537130094919,
