dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
cifar10,resnet18,116,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.31752396456020493,0.14662945966995455,0.632969,0.9767829834561379,0.5
cifar10,resnet18,117,1,belt,belt,0.02,0.2,0.2,test_mask_rate,0.2,0.333656924721055,0.1600279960892642,0.491875,0.9594049770610316,0.5
cifar10,resnet18,118,1,belt,belt,0.02,0.2,0.25,test_mask_rate,0.2,0.41286746177802947,0.19035509849563226,0.503437,0.9820658974002503,0.5
cifar10,resnet18,119,1,belt,belt,0.02,0.2,0.3,test_mask_rate,0.2,0.4979774406192563,0.25749132408722,0.544531,0.9833171138606979,0.5
cifar10,resnet18,120,1,belt,belt,0.02,0.2,0.35,test_mask_rate,0.2,0.43907932692307694,0.19193277679956477,0.640938,0.9940219658000834,0.5
cifar10,resnet18,121,1,belt,belt,0.1,0.2,0.1,test_mask_rate,0.2,0.5007004864951085,0.15924880533879748,0.428906,0.9805366328374809,0.5
cifar10,resnet18,122,1,belt,belt,0.1,0.2,0.15,test_mask_rate,0.2,0.35084727285473927,0.1379040768162666,0.559375,0.9915195328791881,0.5
cifar10,resnet18,123,1,belt,belt,0.1,0.2,0.2,test_mask_rate,0.2,0.4184584832029613,0.18577273215342982,0.568438,0.9952731822605311,0.5
cifar10,resnet18,124,1,belt,belt,0.1,0.2,0.25,test_mask_rate,0.2,0.33225030445372306,0.1394034850539979,0.667813,0.9988878075907132,0.5
cifar10,resnet18,125,1,belt,belt,0.1,0.2,0.3,test_mask_rate,0.2,0.5936851045296168,0.2213630559809845,0.595625,0.9974975670791046,0.5
cifar10,resnet18,126,1,belt,belt,0.1,0.2,0.35,test_mask_rate,0.2,0.3806430957683742,0.15774628284365622,0.682969,0.9987487835395523,0.5
cifar10,resnet18,127,1,blend,blend,0.005,0.01,0.01,test_alpha,0.01,0.9019403409090909,0.5097340831328765,0.039531,0.007646322813846795,
cifar10,resnet18,128,1,blend,blend,0.005,0.05,0.05,test_alpha,0.05,0.9321041666666667,0.4901945335680358,0.049375,0.027248714027526762,
cifar10,resnet18,129,1,blend,blend,0.005,0.1,0.1,test_alpha,0.1,0.7262877329821718,0.38140493927006625,0.516875,0.8577783956624496,
