pair_id,dataset,model_norm,attack_family,poison_rate,target_label,mode,f,delta,eps,upgd_steps,upgd_steps_multiplier,folder_new,folder_baseline,stealth_tpr_avg_new,stealth_tpr_avg_baseline,stealth_tpr_avg_delta,stealth_auc_avg_new,stealth_auc_avg_baseline,stealth_auc_avg_delta,transfer_rate_new,transfer_rate_baseline,transfer_rate_delta,asr_new,asr_baseline,asr_delta,nc_max_anomaly_index_new,nc_max_anomaly_index_baseline,nc_max_anomaly_index_delta,S_stealth_new,S_stealth_baseline,S_stealth_delta,S_stealth_tpr_new,S_stealth_tpr_baseline,S_stealth_tpr_delta
mnistm|resnet18|sig|0.05||all-to-one|6.0|12.0|||#1,mnistm,resnet18,sig,0.05,,all-to-one,6.0,12.0,,,,SIG_0.050_delta=12_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG_0.050_delta=12_f=6_poison_seed=2333_arch=ResNet18_mnistm,0.5234496311010215,0.6671546052631578,-0.14370497416213635,0.28944937031525875,0.6042812612256487,-0.31483189091039,0.999023,0.001675,0.997348,0.9838079285315466,0.00265214963707426,0.9811557788944724,1.3244132995605469,2.6238675117492676,-1.2994542121887207,,,,,,
mnistm|resnet18|sig|0.05||all-to-one|6.0|20.0|||#1,mnistm,resnet18,sig,0.05,,all-to-one,6.0,20.0,,,,SIG_0.050_delta=20_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG_0.050_delta=20_f=6_poison_seed=2333_arch=ResNet18_mnistm,0.4437331970377649,0.8557455357142857,-0.41201233867652076,0.258109669851494,0.6064355488671367,-0.3483258790156427,0.995812,0.004048,0.991764,0.9942769402568398,0.015633724176437745,0.9786432160804021,1.1787644624710083,1.4743664264678955,-0.2956019639968872,,,,,,
mnistm|resnet18|sig|0.05||all-to-one|6.0|28.0|||#1,mnistm,resnet18,sig,0.05,,all-to-one,6.0,28.0,,,,SIG_0.050_delta=28_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG_0.050_delta=28_f=6_poison_seed=2333_arch=ResNet18_mnistm,0.39810048668390885,0.8482850311387901,-0.4501845444548812,0.24649922421464032,0.5788499361172975,-0.3323507119026572,0.999581,0.006281,0.9933000000000001,0.998464544946957,0.03922389726409827,0.9592406476828588,2.9203639030456543,2.4930412769317627,0.4273226261138916,,,,,,
mnistm|resnet18|sig|0.05||all-to-one|6.0|36.0|||#1,mnistm,resnet18,sig,0.05,,all-to-one,6.0,36.0,,,,SIG_0.050_delta=36_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG_0.050_delta=36_f=6_poison_seed=2333_arch=ResNet18_mnistm,0.2696865567356065,0.835891031598513,-0.5662044748629065,0.27763383012954324,0.6165194776113776,-0.33888564748183436,0.999442,0.006421,0.993021,0.9988833054159687,0.07509771077610274,0.923785594639866,2.057896375656128,2.6216471195220947,-0.5637507438659668,,,,,,
mnistm|resnet18|sig|0.05||all-to-one|6.0|44.0|||#1,mnistm,resnet18,sig,0.05,,all-to-one,6.0,44.0,,,,SIG_0.050_delta=44_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG_0.050_delta=44_f=6_poison_seed=2333_arch=ResNet18_mnistm,0.18048944362950547,0.7058958666134185,-0.525406422983913,0.2498856370803204,0.6006258766015825,-0.3507402395212621,0.999721,0.010748,0.988973,0.9991624790619765,0.13107202680067,0.8680904522613065,2.5437068939208984,1.5910567045211792,0.9526501893997192,,,,,,
mnistm|resnet18|sig|0.05||all-to-one|6.0|56.0|||#1,mnistm,resnet18,sig,0.05,,all-to-one,6.0,56.0,,,,SIG_0.050_delta=56_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG_0.050_delta=56_f=6_poison_seed=2333_arch=ResNet18_mnistm,0.3407894256945414,0.8592220394736843,-0.5184326137791428,0.2360605612603972,0.6088679552206014,-0.37280739396020424,0.99986,0.017588,0.9822719999999999,0.9998604131769961,0.24399776661083195,0.7558626465661642,1.4981051683425903,2.222869634628296,-0.7247644662857056,,,,,,
mnistm|vgg|sig|0.005||all-to-one|6.0|4.0|||#1,mnistm,vgg,sig,0.005,,all-to-one,6.0,4.0,,,,SIG_0.005_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.005_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.77746875,0.5596875,0.21778125000000004,0.5072016692367811,0.5626726831424185,-0.055471013905637356,0.002792,0.001117,0.0016750000000000003,0.0020938023450586263,0.0016750418760469012,0.0004187604690117251,2.2430665493011475,2.5276739597320557,-0.2846074104309082,,,,,,
mnistm|vgg|sig|0.005||all-to-one|6.0|12.0|||#1,mnistm,vgg,sig,0.005,,all-to-one,6.0,12.0,,,,SIG_0.005_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.005_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.777428490990991,0.7397544642857143,0.03767402670527664,0.5723152038220406,0.5425175328328591,0.029797670989181513,0.004886,0.000977,0.003908999999999999,0.015494137353433836,0.001954215522054718,0.013539921831379118,5.790342330932617,1.3766517639160156,4.413690567016602,,,,,,
mnistm|vgg|sig|0.005||all-to-one|6.0|20.0|||#1,mnistm,vgg,sig,0.005,,all-to-one,6.0,20.0,,,,SIG_0.005_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.005_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.7538837331382031,0.7432291666666666,0.010654566471536508,0.5438442807119382,0.5402903411975033,0.003553939514434945,0.206868,0.000838,0.20603,0.5484366275823562,0.0020938023450586263,0.5463428252372976,2.375753879547119,1.5038506984710693,0.8719031810760498,,,,,,
mnistm|vgg|sig|0.005||all-to-one|6.0|28.0|||#1,mnistm,vgg,sig,0.005,,all-to-one,6.0,28.0,,,,SIG_0.005_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.005_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.6632107923331718,0.7386597222222222,-0.07544892988905039,0.5156488216841912,0.5636335316114695,-0.04798470992727821,0.288107,0.001256,0.286851,0.8639028475711893,0.001256281407035176,0.8626465661641541,1.8628756999969482,2.8648037910461426,-1.0019280910491943,,,,,,
mnistm|vgg|sig|0.005||all-to-one|6.0|36.0|||#1,mnistm,vgg,sig,0.005,,all-to-one,6.0,36.0,,,,SIG_0.005_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.005_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.6556698312236287,0.7412366071428571,-0.08556677591922845,0.4492622555037682,0.6012908021878101,-0.15202854668404187,0.258515,0.000698,0.257817,0.9262981574539364,0.001954215522054718,0.9243439419318816,2.2857248783111572,3.6651885509490967,-1.3794636726379395,,,,,,
mnistm|vgg|sig|0.005||all-to-one|6.0|44.0|||#1,mnistm,vgg,sig,0.005,,all-to-one,6.0,44.0,,,,SIG_0.005_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.005_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.6154754699515808,0.7009567307692308,-0.08548126081765006,0.4518820814012948,0.5372650689894706,-0.08538298758817575,0.73981,0.001396,0.738414,0.980178671133445,0.0018146286990508096,0.9783640424343942,5.443873882293701,1.0520917177200317,4.391782164573669,,,,,,
mnistm|vgg|sig|0.005||all-to-one|6.0|56.0|||#1,mnistm,vgg,sig,0.005,,all-to-one,6.0,56.0,,,,SIG_0.005_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.005_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.6155817201524434,0.8031021959459459,-0.1875204757935025,0.434388349690904,0.5977368056960846,-0.16334845600518055,0.713149,0.000977,0.712172,0.9797599106644332,0.02582356225572306,0.9539363484087102,2.1990904808044434,1.6819038391113281,0.5171866416931152,,,,,,
mnistm|vgg|sig|0.01||all-to-one|6.0|4.0|||#1,mnistm,vgg,sig,0.01,,all-to-one,6.0,4.0,,,,SIG_0.010_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.010_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.89,0.7619479166666666,0.1280520833333334,0.5626271962211766,0.5812425955204663,-0.01861539929928968,0.001256,0.000977,0.00027899999999999995,0.0020938023450586263,0.0016750418760469012,0.0004187604690117251,2.3542134761810303,1.031022071838379,1.3231914043426514,,,,,,
mnistm|vgg|sig|0.01||all-to-one|6.0|12.0|||#1,mnistm,vgg,sig,0.01,,all-to-one,6.0,12.0,,,,SIG_0.010_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.010_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.7605494756041952,0.76525,-0.004700524395804817,0.49034813453470805,0.5666128783663618,-0.07626474383165371,0.120603,0.000977,0.119626,0.6122278056951423,0.000977107761027359,0.611250697934115,2.111109733581543,1.813245177268982,0.29786455631256104,,,,,,
mnistm|vgg|sig|0.01||all-to-one|6.0|20.0|||#1,mnistm,vgg,sig,0.01,,all-to-one,6.0,20.0,,,,SIG_0.010_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.010_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.5939431486880467,0.75684375,-0.16290060131195339,0.33789460049823483,0.5665253196693221,-0.22863071917108724,0.784897,0.000838,0.784059,0.9575656058068118,0.0013958682300390843,0.9561697375767727,2.5059587955474854,3.2856080532073975,-0.7796492576599121,,,,,,
mnistm|vgg|sig|0.01||all-to-one|6.0|28.0|||#1,mnistm,vgg,sig,0.01,,all-to-one,6.0,28.0,,,,SIG_0.010_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.010_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.5444357928407131,0.7039756944444444,-0.15953990160373133,0.3562710924278507,0.5202432240868465,-0.16397213165899582,0.845896,0.000419,0.845477,0.9709659408151871,0.001256281407035176,0.9697096594081519,2.883467674255371,4.0729217529296875,-1.1894540786743164,,,,,,
mnistm|vgg|sig|0.01||all-to-one|6.0|36.0|||#1,mnistm,vgg,sig,0.01,,all-to-one,6.0,36.0,,,,SIG_0.010_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.010_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.5373085072402044,0.77021875,-0.23291024275979555,0.34168225448584133,0.5526511248888465,-0.21096887040300516,0.967755,0.001117,0.966638,0.983249581239531,0.001954215522054718,0.9812953657174762,1.8543561697006226,3.2976903915405273,-1.4433342218399048,,,,,,
mnistm|vgg|sig|0.01||all-to-one|6.0|44.0|||#1,mnistm,vgg,sig,0.01,,all-to-one,6.0,44.0,,,,SIG_0.010_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.010_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.5521254401408451,0.7770312500000001,-0.22490580985915498,0.30069539601323214,0.5629578571867858,-0.2622624611735537,0.992881,0.001117,0.991764,0.9910664433277498,0.0034896705750977106,0.9875767727526521,3.6959481239318848,2.195894956588745,1.5000531673431396,,,,,,
mnistm|vgg|sig|0.01||all-to-one|6.0|56.0|||#1,mnistm,vgg,sig,0.01,,all-to-one,6.0,56.0,,,,SIG_0.010_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.010_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.3811205707626525,0.788886994949495,-0.4077664241868425,0.29260100581091664,0.5930265951793674,-0.30042558936845076,0.99651,0.001535,0.994975,0.9956728084868789,0.013819095477386936,0.981853713009492,1.7753326892852783,2.098745107650757,-0.3234124183654785,,,,,,
mnistm|vgg|sig|0.05||all-to-one|6.0|4.0|||#1,mnistm,vgg,sig,0.05,,all-to-one,6.0,4.0,,,,SIG_0.050_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.050_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.6006174862605909,0.7055069444444444,-0.10488945818385353,0.5385635933669285,0.55054753288051,-0.011983939513581454,0.620743,0.000698,0.6200450000000001,0.6095756560580681,0.001256281407035176,0.6083193746510329,1.1853629350662231,1.8964020013809204,-0.7110390663146973,,,,,,
mnistm|vgg|sig|0.05||all-to-one|6.0|12.0|||#1,mnistm,vgg,sig,0.05,,all-to-one,6.0,12.0,,,,SIG_0.050_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.050_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.48887330599144074,0.7485852272727272,-0.2597119212812865,0.3018004804235759,0.5546596547746905,-0.2528591743511146,0.959939,0.000838,0.959101,0.9785036292573981,0.0015354550530429928,0.9769681742043551,1.081998348236084,1.9176485538482666,-0.8356502056121826,,,,,,
mnistm|vgg|sig|0.05||all-to-one|6.0|20.0|||#1,mnistm,vgg,sig,0.05,,all-to-one,6.0,20.0,,,,SIG_0.050_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.050_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.4376911280145821,0.792969246031746,-0.3552781180171639,0.25023517230948167,0.5833417635269471,-0.33310659121746544,0.972083,0.001117,0.970966,0.9955332216638749,0.008793969849246231,0.9867392518146287,1.7487763166427612,1.007206678390503,0.7415696382522583,,,,,,
mnistm|vgg|sig|0.05||all-to-one|6.0|28.0|||#1,mnistm,vgg,sig,0.05,,all-to-one,6.0,28.0,,,,SIG_0.050_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.050_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.3849762837554219,0.801875,-0.4168987162445781,0.237467553245309,0.5627523783682475,-0.32528482512293855,0.979062,0.000558,0.978504,0.9976270240089335,0.02666108319374651,0.9709659408151871,2.4025676250457764,2.38651704788208,0.01605057716369629,,,,,,
mnistm|vgg|sig|0.05||all-to-one|6.0|36.0|||#1,mnistm,vgg,sig,0.05,,all-to-one,6.0,36.0,,,,SIG_0.050_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.050_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.3821265941649197,0.8154866782868526,-0.43336008412193294,0.23253918065819668,0.6017292705087015,-0.36919008985050483,0.991904,0.001954,0.98995,0.9987437185929648,0.07007258514796204,0.9286711334450028,1.9019144773483276,1.250409722328186,0.6515047550201416,,,,,,
mnistm|vgg|sig|0.05||all-to-one|6.0|44.0|||#1,mnistm,vgg,sig,0.05,,all-to-one,6.0,44.0,,,,SIG_0.050_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.050_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.4191090061461098,0.8080133647798742,-0.3889043586337644,0.2588330658560505,0.5792762901146982,-0.3204432242586477,0.999302,0.003071,0.996231,0.9993020658849805,0.13316582914572864,0.8661362367392519,2.008084535598755,1.6551239490509033,0.35296058654785156,,,,,,
mnistm|vgg|sig|0.05||all-to-one|6.0|56.0|||#1,mnistm,vgg,sig,0.05,,all-to-one,6.0,56.0,,,,SIG_0.050_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_mnistm,SIG_0.050_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_mnistm,0.37543044354838706,0.8677430655619597,-0.4923126220135726,0.23280003195545906,0.5993587362349291,-0.36655870427947,0.999581,0.001815,0.997766,0.9995812395309883,0.19374651032942491,0.8058347292015634,1.302137851715088,3.1858458518981934,-1.8837080001831055,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||4.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,4.0,,,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.8188573793467664,0.9066078565830721,-0.08775047723630569,0.5770359972862116,0.6065601639391298,-0.029524166652918238,0.993579,0.005723,0.987856,0.42950865438302627,0.044528196538246786,0.38498045784477947,1.497801423072815,1.7256168127059937,-0.2278153896331787,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||6.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,6.0,,,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.7071390837684132,0.8865405245746691,-0.17940144080625597,0.4416136202274885,0.6053901876500042,-0.16377656742251567,1.0,0.024567,0.975433,0.7486041317699609,0.07384142936906755,0.6747627024008933,1.7849174737930298,1.5548083782196045,0.2301090955734253,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||8.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,8.0,,,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.6549111771058316,0.9117247732426303,-0.25681359613679877,0.38596546628401707,0.5682893884038005,-0.18232392211978343,1.0,0.25321,0.7467900000000001,0.8401730876605249,0.24651032942490228,0.5936627582356226,1.7080531120300293,0.9237549304962158,0.7842981815338135,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||10.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,10.0,,,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.6560191941140592,0.885522758462946,-0.22950356434888686,0.40714644388385557,0.5754861751634004,-0.16833973127954482,1.0,0.864182,0.135818,0.9154103852596315,0.30513679508654384,0.6102735901730876,5.197282314300537,6.445813179016113,-1.2485308647155762,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||12.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,12.0,,,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.6023731617647059,0.9196304747883696,-0.31725731302366367,0.35145277119389107,0.5123522724149774,-0.16089950122108632,1.0,0.83794,0.16205999999999998,0.8898659966499163,0.3792573981016192,0.5106085985482971,3.4067699909210205,2.474256753921509,0.9325132369995117,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||16.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,16.0,,,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.6109204838247924,0.8597154284164858,-0.2487949445916935,0.4255569464170029,0.5352702808748037,-0.10971333445780074,1.0,0.996371,0.0036289999999999933,0.9751535455053043,0.6434952540480179,0.3316582914572864,2.142670154571533,2.027247667312622,0.11542248725891113,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||20.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,20.0,,,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.7298888269402319,0.8707747835670279,-0.14088595662679593,0.43927001172578173,0.6095914536802012,-0.17032144195441945,1.0,0.99986,0.000140000000000029,0.9388609715242882,0.657035175879397,0.2818257956448912,1.0826263427734375,1.7921993732452393,-0.7095730304718018,,,,,,
mnistm|mobilenet|upgd|0.005||all-to-one|||24.0||#1,mnistm,mobilenet,upgd,0.005,,all-to-one,,,24.0,,,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.5637065031963798,0.8631548030407741,-0.29944829984439425,0.47284979790569115,0.4340505495069862,0.038799248398704966,1.0,1.0,0.0,0.9716638749302066,0.807928531546622,0.16373534338358453,2.2387373447418213,4.574828624725342,-2.3360912799835205,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||4.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,4.0,,,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.6088416091997575,0.9239270833333333,-0.3150854741335758,0.35480923909437867,0.5699616364061805,-0.2151523973118018,1.0,0.01019,0.98981,0.9209938581797878,0.052345058626465664,0.8686487995533222,3.8871850967407227,1.6078890562057495,2.279296040534973,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||6.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,6.0,,,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.7794691771484659,0.8952821088794926,-0.11581293173102669,0.41692368489564846,0.5677764777378476,-0.1508527928421991,1.0,0.099805,0.900195,0.9599385817978783,0.13204913456169737,0.8278894472361809,15.800725936889648,1.7832452058792114,14.017480731010437,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||8.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,8.0,,,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.5532216533906669,0.916416443338438,-0.3631947899477711,0.3357986730687872,0.5947938910063721,-0.25899521793758495,1.0,0.235623,0.764377,0.9900893355667225,0.1823003908431044,0.8077889447236182,6.305770397186279,3.2240121364593506,3.0817582607269287,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||10.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,10.0,,,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.49661266330587905,0.8822086755646817,-0.3855960122588027,0.3084827437843841,0.5515284599192508,-0.2430457161348667,1.0,0.779453,0.22054700000000005,0.9829704075935232,0.27177554438860974,0.7111948632049134,2.5124552249908447,2.014503002166748,0.4979522228240967,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||12.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,12.0,,,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.8490256294964029,0.9272794802533532,-0.07825385075695024,0.40950763658273315,0.5763746243736806,-0.16686698779094744,1.0,0.701843,0.298157,0.9701284198771636,0.37465103294249025,0.5954773869346733,5.113071918487549,2.188091278076172,2.924980640411377,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||16.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,16.0,,,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.537511620966575,0.7932920081967213,-0.2557803872301463,0.36443558319453995,0.5367736686915757,-0.17233808549703578,1.0,0.981016,0.018984,0.9646845337800112,0.5449469570072585,0.4197375767727527,1.363755226135254,1.1048794984817505,0.2588757276535034,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||20.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,20.0,,,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.5436515957446808,0.8561546049249436,-0.31250300918026275,0.2944364903959418,0.5083232249192591,-0.2138867345233173,1.0,1.0,0.0,0.9840871021775545,0.6788107202680067,0.30527638190954776,2.2651562690734863,3.615316867828369,-1.3501605987548828,,,,,,
mnistm|mobilenet|upgd|0.01||all-to-one|||24.0||#1,mnistm,mobilenet,upgd,0.01,,all-to-one,,,24.0,,,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.6408453952087219,0.8631690533547466,-0.22232365814602473,0.36710535531013266,0.5307828785697489,-0.16367752325961626,1.0,1.0,0.0,0.9730597431602457,0.7822445561139029,0.19081518704634282,2.3945860862731934,3.2081234455108643,-0.8135373592376709,,,,,,
mnistm|mobilenet|upgd|0.05||all-to-one|||4.0||#1,mnistm,mobilenet,upgd,0.05,,all-to-one,,,4.0,,,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.7370955007002802,0.9393031655844156,-0.20220766488413544,0.3753126932882027,0.5753275552946608,-0.20001486200645813,1.0,0.042714,0.957286,0.9966499162479062,0.10748185371300949,0.8891680625348968,15.474928855895996,4.201369285583496,11.2735595703125,,,,,,
mnistm|mobilenet|upgd|0.05||all-to-one|||6.0||#1,mnistm,mobilenet,upgd,0.05,,all-to-one,,,6.0,,,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_mnistm,0.5119183298319328,0.8989313872255489,-0.38701305739361613,0.3071646107647239,0.5790659409504404,-0.2719013301857165,1.0,0.274567,0.725433,0.9966499162479062,0.14000558347292016,0.8566443327749861,16.40886878967285,1.6722391843795776,14.736629605293274,,,,,,
